"","lon","lat","alt"
"195",-1.97862619534135,14.2870903680473,296
"196",129.025916950777,50.725591245744,211
"197",-98.1225293688476,-60.1838165298916,-4901
"198",165.082492399961,66.2020251007171,645
"199",-2.97164199873805,-47.5144523650997,-4083
"200",34.7496823500842,-14.123332503539,476
"201",-3.1080258730799,13.6608080912135,264
"202",-55.5578681174666,4.08945989750106,125
"203",-169.9132843595,63.5038252522125,-24
"204",-128.662558598444,-33.5601727693936,-3540
"205",-16.9876954425126,3.3363586458911,-4802
"206",19.1127535700798,48.0429213074257,161
"207",-155.360673274845,73.9338292204478,-3864
"208",90.4003540612757,5.2077759656699,-2933
"209",-135.98730571568,41.854636805596,-4067
"210",93.5099502000958,-42.9045086946762,-2990
"211",-94.192643975839,40.1999743302456,286
"212",19.6026188135147,59.0842884556865,-102
"213",-2.37488670274615,-8.37539338940583,-4146
"214",35.8575627487153,6.9763894726768,2020
"215",120.2139735315,-30.2304991844611,426
"216",-137.701054215431,-80.8241578622593,465
"217",40.8755773399025,60.8417250545369,149
"218",-104.534682612866,-19.9227175869698,-3892
"219",5.41663837619126,-78.090319816184,2758
"220",86.0539511963725,-15.6355504142864,-3797
"221",-2.12503650225699,-33.480347624158,-3291
"222",168.171726800501,35.9159343116979,-5332
"223",-1.92475176416337,0.579526112792113,-5082
"224",-133.964543100446,32.4461017107009,-4502
"225",80.1640036795288,-48.2844552929146,-3458
"226",-130.385608412325,-3.91558474591022,-4580
"227",-41.8605858273804,-34.8548447115322,-4721
"228",-110.467923749238,0.477601039150665,-3795
"229",67.6046427804977,-10.298663868068,-2804
"230",-156.812093183398,-24.3255693235755,-4710
"231",-82.675951346755,-13.1583225506988,-4986
"232",141.596537763253,-52.1086875872425,-3393
"233",10.4486951697618,8.66944536699952,105
"234",163.037929208949,21.2820070200051,-3428
"235",-165.192864462733,-68.219546247723,-3666
"236",-133.571802908555,-50.982871968276,-4472
"237",96.3595743197948,-76.6206440996834,3741
"238",58.2971879001707,-38.9136639783772,-5245
"239",131.895464686677,51.0211211178274,816
"240",-163.613152150065,-49.0594769091727,-4956
"241",-47.1525173261762,-49.3993236652424,-5247
"242",104.717958457768,27.48069846154,1831
"243",-155.783291012049,-73.4467170201047,-4135
"244",-61.8876969907433,35.4873485429873,-4840
"245",69.4276215601712,-43.0681812034776,-3985
"246",151.722813472152,-56.2272668428859,-3516
"247",117.282962640747,15.7939279759664,-4189
"248",-80.3511958010495,-23.5746600509209,-4323
"249",-85.9235666692257,-12.0413747502639,-4337
"250",-29.0165262948722,-7.81314993359063,-5489
"251",-50.0215956754982,-41.556380599147,-5715
"252",-56.3176522683352,70.3290258308551,-197
"253",18.3865565434098,23.8920549909041,476
"254",77.5413699634373,35.4120923086985,5475
"255",-75.2019641920924,-5.53713935631629,126
"256",-104.638632712886,-52.6554825471866,-4091
"257",-61.8727688211948,59.9270480704693,-174
"258",-164.297572597861,76.9749329728313,-424
"259",-23.6805209051818,-15.5662687691787,-5031
"260",-85.5753156077117,13.3430212182735,899
"261",71.9594992976636,49.2736560767764,478
"262",158.475723853335,-60.2680760847273,-2962
"263",6.88402312807739,-17.7803639933525,-5245
"264",119.914613524452,-7.23327454703271,-3457
"265",-159.976537562907,-24.1789248708852,-4742
"266",-90.2570868842304,47.6263197763209,10
"267",122.459276514128,-43.5189805092621,-4479
"268",64.1036964207888,22.7544087417314,-260
"269",45.2527850400656,0.958797441750052,-2952
"270",-113.041170286015,38.114186226008,2051
"271",61.558912396431,-57.1423163616302,-4944
"272",-73.8918892387301,-65.1211973866573,-3768
"273",108.751254491508,-56.2456549733638,-4178
"274",99.8688445799053,44.7420154666133,1686
"275",39.3201268650591,65.2146393022162,-69
"276",162.912688488141,53.1393088256948,-6324
"277",128.632444683462,-48.4864887920118,-4046
"278",-62.2284042555839,-7.22057483911625,74
"279",-150.454617189243,7.70580744554523,-5170
"280",-2.48540176078677,15.0103360588644,284
"281",43.5476451739669,-52.4600919085124,-2655
"282",124.50202954933,-39.283264990754,-5302
"283",147.732612071559,-67.6182552675454,-554
"284",151.321349646896,-6.44578722803689,-6594
"285",104.829468447715,-10.6634389123365,-3799
"286",33.8408121373504,-31.8072574281647,-3451
"287",-141.030672714114,41.0387008194241,-4816
"288",-9.0218494925648,-18.0424679752764,-3768
"289",-132.450111061335,28.8795197527245,-4314
"290",-132.238577976823,18.2992976628123,-5151
"291",177.024657391012,15.9867031241122,-3896
"292",121.255528097972,-13.3985764493524,-2263
"293",-136.324994657189,-15.8277550950807,-4373
"294",-53.7643513083458,10.7764155889905,-4682
"295",-11.7176442313939,-27.9824140230475,-3674
"296",-34.7700486984104,-24.8993241571106,-4409
"297",1.68252364732325,-19.2341096761349,-5615
"298",38.3225813135505,-20.4650331140538,-2696
"299",72.9718787223101,26.2841917944709,278
"300",-75.5540420114994,-7.00628968653901,398
"301",-138.668899163604,3.0864198722714,-4320
"302",127.627180153504,-52.1197202896824,-3849
"303",-97.8930805530399,28.3597086801214,96
"304",135.958957197145,83.2182367965271,-4051
"305",-2.49325677752495,39.9698172217806,982
"306",-48.2122690044343,-60.4638006641,-1376
"307",-149.606614848599,13.5558322688005,-5290
"308",53.0153963249177,-6.95446171641479,-3790
"309",-3.05872745811939,35.9138636930762,-63
"310",135.28999440372,-31.8398080214602,150
"311",101.057013887912,18.6490044574896,352
"312",-25.5503947567195,72.9228265791707,494
"313",-95.9770571161062,-38.6378407988973,-3494
"314",-61.3662810903043,-61.670826441859,-4864
"315",-90.4788590501994,-25.1648761401946,-1164
"316",84.0427511651069,33.199227816473,4584
"317",-103.980039507151,5.77417154548058,-2870
"318",119.038422340527,-9.73426887513404,-111
"319",-140.871264925227,58.7572154939954,-270
"320",71.196345705539,-32.0652949008513,-4269
"321",48.3311638701707,55.2095683733376,71
"322",-85.2303423732519,-55.975944716489,-5033
"323",13.8627860695124,-55.561061861625,-5031
"324",31.2431401479989,-26.9601500104602,837
"325",-73.5430795233697,-28.0746403666712,-4060
"326",-115.959098786116,-26.236527724701,-2827
"327",-0.29834252782166,-54.9271346862928,-2287
"328",151.501590739936,12.0565331137461,-5910
"329",44.735588086769,82.5390676915152,-1887
"330",12.8728828858584,70.008630501187,-2775
"331",-98.1677016243339,-50.8474549891992,-4282
"332",140.486522326246,-16.0976260956923,-35
"333",-117.060932647437,-32.1498403001572,-3390
"334",132.870000572875,-63.0807488684047,-4320
"335",18.1622317526489,62.0723729117738,-85
"336",-87.788108959794,28.3843286515074,-2470
"337",-93.1030797120184,3.14032976589661,-2826
"338",-6.61433128640056,38.0638438391698,643
"339",177.315734066069,-38.4064201477399,644
"340",-90.8459521271288,42.4669512139196,328
"341",158.807313367724,42.5206136171601,-5463
"342",-91.2417517136782,-45.4057120480632,-4146
"343",-61.6463583614677,-9.07960884281295,139
"344",-80.1346972770989,-78.756208943339,387
"345",-72.0919585973024,29.5747010340773,-5348
"346",52.2063036169857,-4.61819251535478,-4749
"347",-96.7873845621943,20.4557959688193,-41
"348",-41.5497630648315,-27.8364251966317,-3064
"349",156.634842418134,32.3704480722919,-4295
"350",-11.9108339399099,-49.4503985284919,-3350
"351",171.39303535223,5.13350057613027,-4530
"352",144.942369628698,2.57307858943818,-4572
"353",24.1488781012595,18.6829554947074,712
"354",-176.397196166217,0.868899427976435,-4935
"355",-76.9394195638597,-55.2572130391442,-4024
"356",-6.20495075359941,-11.397638809151,-3843
"357",5.20087033510208,-13.9936885997219,-5467
"358",123.836829224601,5.84407246302618,-4706
"359",-120.021181041375,-22.6816698387884,-3644
"360",21.0108751058578,34.6654652631102,-2650
"361",-60.0759803876281,-66.0245044520971,-23
"362",-4.28931556642056,-22.9131177829566,-4449
"363",-74.4808450900018,-64.5224345013282,-3956
"364",100.161724872887,-19.8908936121547,-5942
"365",112.966514350846,6.58602253015439,-1662
"366",-83.5010779649019,63.6555501070025,-54
"367",-75.6681211385876,21.373494826371,-2662
"368",-119.200352663174,17.6904826876852,-3882
"369",73.1732065044343,-1.54759808066942,-2436
"370",-56.8744747526944,32.805578923786,-5501
"371",-59.8184985481203,-23.9993058182131,124
"372",2.21471129916608,-10.5917151327719,-5634
"373",-39.6439729258418,42.3782335734214,-4645
"374",135.62469670549,-76.7187478792324,2784
"375",133.000966217369,-30.0505802178535,180
"376",106.021739188582,-61.5001260876764,-4332
"377",-90.0915292091668,-2.32163676528107,-3153
"378",-160.400023078546,-65.1300203842321,-3451
"379",76.6420264542103,-9.17903380347114,-5377
"380",127.842940147966,17.3843075737178,-5389
"381",124.86801981926,8.67197670805,665
"382",-135.253540249541,76.8557947028434,-3590
"383",-70.2532133739442,-56.1418709685662,-1711
"384",140.792223662138,45.0781584669943,-234
"385",-137.980558164418,60.7815327334574,1901
"386",-122.475792886689,-59.6554498668766,-4847
"387",60.1320201996714,-10.2966393777205,-293
"388",-137.71740638651,-17.8871005125646,-2920
"389",-172.284527448937,-8.56956681963052,-3871
"390",168.161142133176,-8.45952060644449,-3435
"391",-10.1600976102054,-23.5188760033366,-4113
"392",-22.5147853419185,24.7117780155895,-4793
"393",4.95133554562926,83.6327639897667,-3685
"394",-120.173956230283,53.9397855061217,1830
"395",-105.108485827222,-28.7506344719542,-3598
"396",110.416338415816,17.8879543097257,-120
"397",62.856591520831,-37.6012245581749,-5057
"398",72.5888382364064,-58.6368542748328,-4117
"399",-138.13747426495,-12.5825365796355,-4160
"400",-25.5437167268246,-30.4759876703433,-4333
"401",45.7053832523525,-54.3574245352326,-4028
"402",31.5613166056573,56.1480573932842,185
"403",173.300262736157,-59.0680444872318,-4942
"404",85.7095912657678,-38.6403623576878,-3690
"405",-71.7164404504001,57.0289720314955,383
"406",-65.7801483850926,24.4734170212823,-5604
"407",-152.947328221053,17.6530034611253,-5102
"408",105.88095867075,-0.484486405994149,-50
"409",-126.175455143675,18.8853865294155,-4373
"410",29.7755850758404,-8.20475057206217,1118
"411",98.3297099824995,64.214156746114,597
"412",72.9351857677102,-3.12590090139931,-3333
"413",14.6454741898924,-21.7047441187869,487
"414",174.705145061016,-40.5345241530406,-112
"415",-126.644874326885,8.66953823543489,-4477
"416",-157.332825539634,-4.00265183610328,-5214
"417",176.716182986274,-31.158572051672,-4212
"418",86.91999851726,-14.8559587664401,-1761
"419",58.7046541739255,-37.0160403607068,-5004
"420",23.6200758162886,50.4664108514621,248
"421",-129.915595455095,-33.4958220047724,-3383
"422",-11.2444626633078,-16.2379616495164,-3903
"423",-121.223090048879,65.157947660793,415
"424",-112.298793504015,6.72017780125704,-4034
"425",90.9490167628974,-19.5537829013688,-4950
"426",51.307029677555,-7.83345990448385,-4521
"427",-94.7645521257073,-30.3348614452294,-3658
"428",156.464821882546,-29.1921401047466,-4833
"429",-70.2870792802423,45.5664317642762,371
"430",-75.9553464129567,36.898355728045,-8
"431",-105.634325612336,23.2385489753084,325
"432",-56.1970693711191,-32.7173325711716,75
"433",107.252307012677,2.30704278086531,-71
"434",138.264114260674,39.2869790975061,-1822
"435",60.1915100868791,-4.3379594024063,-3618
"436",154.053277345374,44.6187406265513,-5075
"437",-2.92006429284811,29.4043373806155,552
"438",117.72448961623,38.2852989297862,1
"439",61.1720552947372,-34.1499095997044,-4770
"440",155.944303600118,30.1423820236863,-5767
"441",-45.4400325659662,46.3867569544254,-1006
"442",137.399967117235,-23.4200065423688,185
"443",-112.717200089246,4.40271488524061,-3940
"444",-178.855592524633,-5.3257666450509,-5652
"445",-137.340311855078,-86.7326070272265,2460
"446",40.7236857712269,46.0338439988582,59
"447",-39.2369826603681,-45.6030762369302,-5230
"448",-36.3137873075902,31.3491535262189,-3441
"449",95.728908944875,-37.7149453683353,-4099
"450",-130.180330155417,-78.8023737910638,1352
"451",-45.4187501594424,45.2671079651343,-3893
"452",-131.162947705016,22.0470716836835,-4770
"453",-125.109696071595,-40.0688807911671,-4363
"454",-126.552516315132,-17.3853288346943,-3886
"455",146.399918803945,10.903073183229,-4831
"456",104.73861775361,-62.0692447774204,-4282
"457",-129.812663169578,-67.705627680722,-4237
"458",-88.0523522291332,-51.6688218219916,-4757
"459",149.399831453338,-35.7960267126423,1009
"460",26.4476187340915,-24.6147433798231,926
"461",27.5324358232319,-3.63741572721871,643
"462",67.0449591334909,11.3706303731651,-4284
"463",40.8414520975202,59.1517430152507,163
"464",141.15124002099,65.3523131449626,1551
"465",72.4322688113898,31.2547339040094,156
"466",-14.5869295299053,32.9412142972038,-4317
"467",-162.787679024041,-36.5467919315379,-5361
"468",-122.826926233247,-67.0464149180468,-4419
"469",47.5005268212408,-27.1397227232642,-2022
"470",60.3624101355672,8.16751773597103,-3730
"471",149.872078355402,43.2184910741609,-5632
"472",15.8301240205765,44.1382669453502,326
"473",173.885026797652,-76.8669471553421,-454
"474",36.4786431659013,80.7921625145192,-182
"475",125.815087370574,18.5936083403959,-6179
"476",-86.6081099119037,26.2799365551219,-3089
"477",-3.57160228304565,-3.53304447100451,-4873
"478",100.413004020229,2.63259508311346,-26
"479",109.630845878273,47.9376798273162,1451
"480",-57.2119007539004,-0.813929819021034,126
"481",36.8319973815233,70.9482532706689,-188
"482",96.7793849576265,-14.9935789242385,-4732
"483",-117.415245082229,-20.0137191614733,-3624
"484",44.6616291068494,-37.1345685676862,-2837
"485",140.886940006167,-37.3233249843425,66
"486",132.587604951113,35.9475786228527,-202
"487",89.3986018840224,17.1089010866491,-2369
"488",-45.3796372655779,51.33882773035,-4099
"489",10.4743081703782,-44.8551360116198,-4606
"490",-61.779278665781,10.5184670301712,-19
"491",82.6729379687458,1.93914103517325,-4372
"492",13.4574199654162,-16.568745236129,1026
"493",49.9631995428354,-23.6668746359689,-3639
"494",81.3164710253477,23.338423954384,457
"495",-91.645483514294,24.9437220661648,-3546
"496",150.519700655714,-21.2959588490762,-57
"497",-47.8413192462176,-2.55346448561978,65
"498",-53.8122496940196,-87.5708603347652,2417
"499",101.860420312732,-21.553192180507,-5385
"500",-84.9844331759959,6.4260925082036,-1774
"501",-81.2871643714607,-3.24323463817716,-1468
"502",30.507241236046,5.26916212497526,649
"503",83.8328037690371,15.4383200861228,-3109
"504",60.5411499459296,48.779834010154,184
"505",-166.255318969488,26.4754520431948,-4430
"506",117.034272579476,-56.3667772590916,-4321
"507",68.7966504134238,39.310875400764,2645
"508",-25.484967045486,-63.3790434066458,-4971
"509",42.7235743403435,-12.2814568460708,-3401
"510",41.8583125714213,-42.8578078522875,-4093
"511",-166.574369324371,-70.6360272160686,-4084
"512",87.1970031503588,66.0750566618095,34
"513",-162.584179490805,68.39259237741,645
"514",-111.967546222731,-45.0812861488709,-2831
"515",-39.0751233324409,41.6110473001498,-4701
"516",-31.9670266192406,57.6067629390573,-1751
"517",134.990500789136,-27.8856814257496,160
"518",136.615424249321,53.2180328356862,281
"519",174.884751643986,32.5562114763726,-5307
"520",-138.734773378819,43.2804818312599,-4203
"521",-103.750665709376,-33.8799414090583,-3634
"522",-153.249109089375,-47.0800468031857,-4458
"523",50.8152415417135,22.8968405929577,121
"524",52.239271486178,0.422581845496025,-5099
"525",-58.6434305738658,8.43063328735857,-73
"526",97.705692211166,35.01924404363,4267
"527",66.9623434916139,23.6818394250334,-81
"528",-143.953518373892,-12.8182918536682,-4838
"529",-42.1489561535418,-57.476393042763,-3192
"530",-169.62199151516,-56.0936295593215,-4809
"531",169.525272399187,3.18514831103333,-4311
"532",166.296087540686,23.7449951010647,-5993
"533",-78.226990615949,-32.1483687372445,-4018
"534",-39.8152575362474,-2.16952437303027,-729
"535",106.335467537865,29.3718616140851,247
"536",45.9844816010445,-2.50483408448621,-4604
"537",-19.1471457760781,-22.2349042415782,-4797
"538",-163.235785625875,15.6046672483836,-5564
"539",33.701585708186,-8.83017943741684,1288
"540",47.7551594004035,37.5991443078992,1498
"541",117.96760068275,-77.0184790415798,3239
"542",33.3985546790063,46.9123338706242,58
"543",46.1765024531633,44.2263377526975,-15
"544",49.220145503059,-48.6558797893887,-4250
"545",-73.7058021873236,-30.6279067050911,-4111
"546",74.0578021388501,-1.65123437860843,-2841
"547",-156.680029844865,-56.9562275331042,-3829
"548",19.030593233183,32.1961214491722,-1254
"549",48.9863397739828,13.0222760400696,-2405
"550",-178.097046297044,-43.661290479329,-334
"551",-125.249874768779,-33.2956957137917,-4432
"552",-18.4569679666311,72.7051799477112,-260
"553",-120.302580725402,30.8714337262381,-3911
"554",-171.22683503665,21.0458978825141,-5068
"555",117.328615766019,-56.1577046743712,-4458
"556",-157.640593098477,29.3389899385056,-5753
"557",-79.5173209905624,56.7361094156692,20
"558",-152.192242126912,43.6454370466894,-5160
"559",130.696040829644,3.06593297491725,-4285
"560",123.478496409953,44.9760106400099,145
"561",-155.615151626989,0.316231680140714,-4614
"562",88.8445519655943,-42.1395323441109,-2850
"563",26.7571413796395,-23.6750469724977,930
"564",125.743651594967,-68.9393845118726,2212
"565",21.6112206224352,45.739732375182,99
"566",-26.6969837900251,-30.0235397221404,-5265
"567",159.606763115153,-15.9651100672387,-3306
"568",14.5138615462929,23.7732379256364,522
"569",-90.077287433669,1.12281558650106,-2211
"570",23.5126409400254,-44.0176789313194,-4954
"571",30.5183532088995,-3.50979225271631,1268
"572",-121.70357636176,40.3991393562324,1542
"573",125.772599084303,-46.074998398357,-4815
"574",-150.402756091207,2.40604465331859,-4600
"575",-116.110350312665,5.14746538221784,-4387
"576",147.522724941373,10.2687746613601,-4769
"577",150.322308344766,4.0828018414536,-4235
"578",77.7635328937322,-4.17084734404445,-5009
"579",-173.994602244347,69.0168090018574,-50
"580",-170.799253536388,5.55677388401921,-5744
"581",4.51954423449934,-55.8921553060826,-3415
"582",7.86453899927437,-51.3209645130747,-3966
"583",-54.9858298804611,24.6497266642076,-6101
"584",-123.717969059944,22.4187374944808,-4319
"585",129.112288942561,0.331180748260196,-1054
"586",-125.781380049884,15.5251856187467,-4511
"587",48.2723317109048,-4.85442650878072,-4878
"588",-35.7201714534312,-33.7574373348487,-4401
"589",107.844115812331,-51.7379434741521,-3549
"590",52.5486581772566,55.1447763231396,170
"591",-113.383639510721,2.76531758992092,-3822
"592",-154.585804380476,43.2965934878356,-5436
"593",-139.840706745163,-7.74230341706034,-3262
"594",-117.839968940243,-63.5274107970155,-5027
"595",-147.938964134082,69.3003310727208,418
"596",-137.943225586787,-26.0482874102429,-4334
"597",170.159978438169,-51.1276972149865,-553
"598",-170.612129140645,-62.8322641979207,-3260
"599",56.7608717177063,-22.68985414732,-4683
"600",79.3555205035955,32.5211871403458,5264
"601",98.8210579007864,29.3228385816435,3772
"602",-168.843046920374,44.9517113875423,-6726
"603",-165.162591040134,23.3470852692304,-3861
"604",-34.1117653716356,3.66746513512918,-3672
"605",-1.13392724655569,-36.1675662316052,-4643
"606",104.611756140366,39.7452183328714,1351
"607",-169.452267363667,-82.8719486290946,62
"608",110.230190847069,19.9890848813328,40
"609",9.93802562355995,-52.7846666821658,-3548
